match_id,map_name,team_a,team_b,team_a_win,best_of,event_stage,match_date,acs_diff,kills_diff,deaths_diff,assists_diff
354078,Split,FULL SENSE,XERXIA Esports,1,Bo3,Group Stage: Week 5,2024-07-04,16.200000000000017,14.0,-14.0,-5.0
354078,Lotus,FULL SENSE,XERXIA Esports,1,Bo3,Group Stage: Week 5,2024-07-04,31.400000000000006,19.0,-19.0,15.0
354136,Bind,OXEN,Furious Gaming,1,Bo3,Regular Season: Week 3,2024-06-04,21.799999999999983,12.0,-12.0,20.0
354136,Split,OXEN,Furious Gaming,1,Bo3,Regular Season: Week 3,2024-06-04,77.79999999999998,28.0,-28.0,4.0
354137,Bind,9z Team,Zen eSports,1,Bo3,Regular Season: Week 3,2024-06-04,83.0,32.0,-32.0,10.0
354137,Split,9z Team,Zen eSports,1,Bo3,Regular Season: Week 3,2024-06-04,4.400000000000006,7.0,-7.0,5.0
354138,Split,All Knights,XSOUL,1,Bo3,Regular Season: Week 3,2024-06-04,22.599999999999994,12.0,-12.0,3.0
354138,Lotus,All Knights,XSOUL,1,Bo3,Regular Season: Week 3,2024-06-04,48.0,18.0,-18.0,15.0
354140,Lotus,All Knights,9z Team,1,Bo3,Regular Season: Week 4,2024-06-12,17.400000000000006,8.0,-8.0,2.0
354140,Ascent,All Knights,9z Team,1,Bo3,Regular Season: Week 4,2024-06-12,43.19999999999999,16.0,-16.0,13.0
354282,Split,Cruzados Esports Fem,OXEN GC,1,Bo5,Promotion/Relegation: Promotion Match,2024-05-26,17.200000000000017,5.0,-5.0,8.0
354282,Ascent,Cruzados Esports Fem,OXEN GC,1,Bo5,Promotion/Relegation: Promotion Match,2024-05-26,16.599999999999994,9.0,-9.0,21.0
354282,Bind,Cruzados Esports Fem,OXEN GC,0,Bo5,Promotion/Relegation: Promotion Match,2024-05-26,-17.0,-9.0,10.0,-11.0
354282,Lotus,Cruzados Esports Fem,OXEN GC,1,Bo5,Promotion/Relegation: Promotion Match,2024-05-26,37.19999999999999,15.0,-15.0,18.0
354332,Sunset,Akave Esports GC,MYVRA GC,1,Bo5,Playoffs: Upper Final,2024-06-01,34.80000000000001,21.0,-21.0,9.0
354332,Lotus,Akave Esports GC,MYVRA GC,0,Bo5,Playoffs: Upper Final,2024-06-01,-15.799999999999983,-7.0,7.0,-2.0
354332,Bind,Akave Esports GC,MYVRA GC,1,Bo5,Playoffs: Upper Final,2024-06-01,43.79999999999998,23.0,-23.0,8.0
354332,Split,Akave Esports GC,MYVRA GC,1,Bo5,Playoffs: Upper Final,2024-06-01,38.79999999999998,20.0,-20.0,-2.0
354333,Sunset,FUSION X,KS Hunters,1,Bo5,Playoffs: Lower Round 1,2024-06-03,20.80000000000001,14.0,-14.0,2.0
354333,Bind,FUSION X,KS Hunters,1,Bo5,Playoffs: Lower Round 1,2024-06-03,-10.0,-6.0,5.0,-4.0
354334,Sunset,MYVRA GC,FUSION X,0,Bo5,Playoffs: Lower Final,2024-06-10,-23.400000000000006,-14.0,13.0,-15.0
354334,Bind,MYVRA GC,FUSION X,0,Bo5,Playoffs: Lower Final,2024-06-10,-19.0,-9.0,9.0,-6.0
354334,Lotus,MYVRA GC,FUSION X,0,Bo5,Playoffs: Lower Final,2024-06-10,-0.5999999999999943,-6.0,6.0,-5.0
354335,Split,Akave Esports GC,FUSION X,0,Bo5,Playoffs: Grand Final,2024-06-16,-5.800000000000011,-4.0,4.0,-7.0
354335,Lotus,Akave Esports GC,FUSION X,1,Bo5,Playoffs: Grand Final,2024-06-16,13.600000000000023,8.0,-8.0,-1.0
354335,Sunset,Akave Esports GC,FUSION X,1,Bo5,Playoffs: Grand Final,2024-06-16,143.8,44.0,-44.0,21.0
354335,Icebox,Akave Esports GC,FUSION X,1,Bo5,Playoffs: Grand Final,2024-06-16,23.0,12.0,-12.0,14.0
354336,Split,FiRePOWER,KRÜ BLAZE,0,Bo5,Playoffs: Upper Final,2024-05-31,-55.0,-24.0,24.0,-11.0
354336,Icebox,FiRePOWER,KRÜ BLAZE,0,Bo5,Playoffs: Upper Final,2024-05-31,-62.80000000000001,-24.0,24.0,2.0
354336,Ascent,FiRePOWER,KRÜ BLAZE,0,Bo5,Playoffs: Upper Final,2024-05-31,-82.0,-32.0,32.0,-7.0
354337,Lotus,University War GC,9z Team GC,0,Bo5,Playoffs: Lower Round 1,2024-06-02,-3.4000000000000057,-8.0,8.0,-1.0
354337,Sunset,University War GC,9z Team GC,0,Bo5,Playoffs: Lower Round 1,2024-06-02,-33.400000000000006,-17.0,17.0,3.0
354337,Ascent,University War GC,9z Team GC,0,Bo5,Playoffs: Lower Round 1,2024-06-02,-15.800000000000011,-9.0,9.0,-13.0
354338,Lotus,FiRePOWER,9z Team GC,1,Bo5,Playoffs: Lower Final,2024-06-06,21.200000000000017,11.0,-11.0,0.0
354338,Split,FiRePOWER,9z Team GC,0,Bo5,Playoffs: Lower Final,2024-06-06,-24.19999999999999,-12.0,12.0,-4.0
354338,Ascent,FiRePOWER,9z Team GC,0,Bo5,Playoffs: Lower Final,2024-06-06,-21.19999999999999,-12.0,12.0,-23.0
354338,Icebox,FiRePOWER,9z Team GC,0,Bo5,Playoffs: Lower Final,2024-06-06,-58.80000000000001,-23.0,23.0,-11.0
354339,Split,KRÜ BLAZE,9z Team GC,1,Bo5,Playoffs: Grand Final,2024-06-15,73.0,28.0,-28.0,21.0
354339,Ascent,KRÜ BLAZE,9z Team GC,1,Bo5,Playoffs: Grand Final,2024-06-15,46.0,20.0,-20.0,15.0
354339,Icebox,KRÜ BLAZE,9z Team GC,1,Bo5,Playoffs: Grand Final,2024-06-15,-9.400000000000006,0.0,0.0,-7.0
35438,Haven,The Mafia,All Around Savants,0,Bo3,Playoffs: Round of 16,2021-08-30,-22.599999999999994,-10.0,10.0,-2.0
35438,Icebox,The Mafia,All Around Savants,1,Bo3,Playoffs: Round of 16,2021-08-30,77.0,30.0,-30.0,14.0
35438,Ascent,The Mafia,All Around Savants,1,Bo3,Playoffs: Round of 16,2021-08-30,75.4,30.0,-31.0,6.0
35439,Split,Renegades,YFP,1,Bo3,Playoffs: Round of 16,2021-08-30,27.799999999999983,10.0,-10.0,0.0
35439,Bind,Renegades,YFP,0,Bo3,Playoffs: Round of 16,2021-08-30,-9.0,-6.0,6.0,-1.0
35439,Icebox,Renegades,YFP,0,Bo3,Playoffs: Round of 16,2021-08-30,-42.400000000000006,-17.0,18.0,-16.0
3544,Split,Vision Strikers,Quantum Strikers,1,Bo1,#1: Semifinals,2020-10-07,54.39999999999998,20.0,-20.0,10.0
35440,Haven,Time Out,1337,1,Bo3,Playoffs: Round of 16,2021-08-30,24.0,10.0,-10.0,-5.0
35440,Bind,Time Out,1337,1,Bo3,Playoffs: Round of 16,2021-08-30,-16.200000000000017,-8.0,8.0,-6.0
35441,Ascent,Complexity,Chobome Esports(OOKERS),1,Bo3,Playoffs: Round of 16,2021-08-30,86.19999999999999,33.0,-33.0,8.0
35441,Icebox,Complexity,Chobome Esports(OOKERS),1,Bo3,Playoffs: Round of 16,2021-08-30,66.20000000000002,26.0,-26.0,-1.0
35442,Breeze,Soniqs,Ghost Gaming,0,Bo3,Playoffs: Round of 16,2021-08-30,-36.19999999999999,-18.0,18.0,3.0
35442,Icebox,Soniqs,Ghost Gaming,1,Bo3,Playoffs: Round of 16,2021-08-30,34.0,17.0,-18.0,3.0
35442,Ascent,Soniqs,Ghost Gaming,0,Bo3,Playoffs: Round of 16,2021-08-30,-19.19999999999999,-15.0,15.0,2.0
35443,Ascent,Knights,Zealous,0,Bo3,Playoffs: Round of 16,2021-08-30,-37.400000000000006,-16.0,16.0,-8.0
35443,Breeze,Knights,Zealous,1,Bo3,Playoffs: Round of 16,2021-08-30,22.600000000000023,15.0,-15.0,-16.0
35443,Haven,Knights,Zealous,1,Bo3,Playoffs: Round of 16,2021-08-30,87.4,32.0,-32.0,7.0
35444,Ascent,Immortals,DIVIZE,1,Bo3,Playoffs: Round of 16,2021-08-30,56.39999999999998,23.0,-23.0,17.0
35444,Bind,Immortals,DIVIZE,0,Bo3,Playoffs: Round of 16,2021-08-30,-3.5999999999999943,-6.0,6.0,6.0
35444,Icebox,Immortals,DIVIZE,0,Bo3,Playoffs: Round of 16,2021-08-30,-31.400000000000006,-16.0,16.0,1.0
35445,Icebox,Squirtle Squad,Teal Seam,1,Bo3,Playoffs: Round of 16,2021-08-30,11.400000000000006,6.0,-6.0,-8.0
35445,Haven,Squirtle Squad,Teal Seam,1,Bo3,Playoffs: Round of 16,2021-08-30,82.6,31.0,-31.0,6.0
35446,Ascent,The Mafia,YFP,1,Bo3,Playoffs: Quarterfinals,2021-08-31,99.39999999999998,35.0,-35.0,1.0
35446,Bind,The Mafia,YFP,1,Bo3,Playoffs: Quarterfinals,2021-08-31,56.79999999999998,25.0,-25.0,4.0
35447,Icebox,Time Out,Complexity,0,Bo3,Playoffs: Quarterfinals,2021-08-31,-81.4,-32.0,32.0,-15.0
35447,Haven,Time Out,Complexity,0,Bo3,Playoffs: Quarterfinals,2021-08-31,-74.20000000000002,-29.0,29.0,-21.0
35448,Icebox,Ghost Gaming,Knights,0,Bo3,Playoffs: Quarterfinals,2021-08-31,-8.400000000000006,-5.0,5.0,-1.0
35448,Haven,Ghost Gaming,Knights,1,Bo3,Playoffs: Quarterfinals,2021-08-31,89.60000000000002,37.0,-37.0,17.0
35448,Ascent,Ghost Gaming,Knights,0,Bo3,Playoffs: Quarterfinals,2021-08-31,-27.599999999999994,-20.0,20.0,-8.0
35449,Icebox,DIVIZE,Squirtle Squad,0,Bo3,Playoffs: Quarterfinals,2021-08-31,-18.80000000000001,-9.0,9.0,-5.0
35449,Ascent,DIVIZE,Squirtle Squad,0,Bo3,Playoffs: Quarterfinals,2021-08-31,-108.6,-42.0,42.0,-5.0
354495,Ascent,Nongshim RedForce,FEARX,1,Bo3,Main Stage: Week 2,2024-06-12,-14.799999999999983,-7.0,7.0,-4.0
354495,Split,Nongshim RedForce,FEARX,1,Bo3,Main Stage: Week 2,2024-06-12,73.6,35.0,-35.0,20.0
354496,Icebox,Team IAM,VEC DAEJEON,1,Bo3,Main Stage: Week 2,2024-06-12,43.0,19.0,-19.0,16.0
354496,Bind,Team IAM,VEC DAEJEON,1,Bo3,Main Stage: Week 2,2024-06-12,46.19999999999999,18.0,-19.0,17.0
354497,Sunset,SUPERFECT Esports,Sin Prisa Gaming,0,Bo3,Main Stage: Week 2,2024-06-13,-78.6,-25.0,25.0,-19.0
354497,Split,SUPERFECT Esports,Sin Prisa Gaming,0,Bo3,Main Stage: Week 2,2024-06-13,-50.599999999999994,-25.0,25.0,-19.0
354498,Sunset,Dplus Esports,SLT Seongnam,1,Bo3,Main Stage: Week 2,2024-06-13,4.599999999999994,5.0,-5.0,-10.0
354498,Breeze,Dplus Esports,SLT Seongnam,1,Bo3,Main Stage: Week 2,2024-06-13,46.20000000000002,18.0,-18.0,1.0
35450,Haven,The Mafia,Complexity,0,Bo3,Playoffs: Semifinals,2021-08-31,-11.599999999999994,-1.0,1.0,2.0
35450,Icebox,The Mafia,Complexity,1,Bo3,Playoffs: Semifinals,2021-08-31,-0.5999999999999943,5.0,-5.0,5.0
35450,Ascent,The Mafia,Complexity,0,Bo3,Playoffs: Semifinals,2021-08-31,-66.0,-28.0,28.0,-18.0
354503,Lotus,VEC DAEJEON,Dplus Esports,0,Bo3,Main Stage: Week 3,2024-06-19,-15.0,-11.0,10.0,-29.0
354503,Ascent,VEC DAEJEON,Dplus Esports,0,Bo3,Main Stage: Week 3,2024-06-19,-80.79999999999998,-28.0,28.0,-14.0
354504,Bind,FEARX,Sin Prisa Gaming,0,Bo3,Main Stage: Week 3,2024-06-19,-75.6,-30.0,30.0,-24.0
354504,Haven,FEARX,Sin Prisa Gaming,0,Bo3,Main Stage: Week 3,2024-06-19,-68.0,-25.0,25.0,-11.0
354505,Bind,SLT Seongnam,SUPERFECT Esports,1,Bo3,Main Stage: Week 3,2024-06-20,3.1999999999999886,2.0,-2.0,8.0
354505,Lotus,SLT Seongnam,SUPERFECT Esports,1,Bo3,Main Stage: Week 3,2024-06-20,18.599999999999994,12.0,-12.0,16.0
354506,Lotus,Nongshim RedForce,Team IAM,0,Bo3,Main Stage: Week 3,2024-06-20,-51.400000000000006,-23.0,23.0,-12.0
354506,Split,Nongshim RedForce,Team IAM,1,Bo3,Main Stage: Week 3,2024-06-20,38.599999999999994,18.0,-18.0,3.0
354506,Bind,Nongshim RedForce,Team IAM,1,Bo3,Main Stage: Week 3,2024-06-20,34.599999999999994,19.0,-18.0,4.0
354507,Haven,SLT Seongnam,VEC DAEJEON,1,Bo3,Main Stage: Week 4,2024-06-26,21.600000000000023,6.0,-6.0,12.0
354507,Lotus,SLT Seongnam,VEC DAEJEON,1,Bo3,Main Stage: Week 4,2024-06-26,60.0,26.0,-26.0,18.0
354508,Haven,SUPERFECT Esports,Team IAM,0,Bo3,Main Stage: Week 4,2024-06-26,9.400000000000006,4.0,-4.0,-3.0
354508,Lotus,SUPERFECT Esports,Team IAM,0,Bo3,Main Stage: Week 4,2024-06-26,-16.80000000000001,-12.0,12.0,-5.0
354509,Lotus,Sin Prisa Gaming,Nongshim RedForce,1,Bo3,Main Stage: Week 4,2024-06-27,-55.19999999999999,-28.0,29.0,3.0
354509,Bind,Sin Prisa Gaming,Nongshim RedForce,1,Bo3,Main Stage: Week 4,2024-06-27,48.19999999999999,23.0,-23.0,3.0
35451,Ascent,Knights,Squirtle Squad,0,Bo3,Playoffs: Semifinals,2021-08-31,-23.80000000000001,-12.0,12.0,2.0
35451,Breeze,Knights,Squirtle Squad,1,Bo3,Playoffs: Semifinals,2021-08-31,27.200000000000017,13.0,-13.0,3.0
35451,Haven,Knights,Squirtle Squad,0,Bo3,Playoffs: Semifinals,2021-08-31,3.8000000000000114,4.0,-4.0,-6.0
354510,Haven,Dplus Esports,FEARX,1,Bo3,Main Stage: Week 4,2024-06-27,66.80000000000001,26.0,-26.0,18.0
354510,Bind,Dplus Esports,FEARX,1,Bo3,Main Stage: Week 4,2024-06-27,26.200000000000017,11.0,-11.0,13.0
354511,Lotus,Dplus Esports,Nongshim RedForce,0,Bo3,Main Stage: Week 5,2024-07-03,-23.0,-11.0,11.0,16.0
354511,Ascent,Dplus Esports,Nongshim RedForce,0,Bo3,Main Stage: Week 5,2024-07-03,-12.599999999999994,1.0,-1.0,-27.0
354512,Lotus,Sin Prisa Gaming,SLT Seongnam,1,Bo3,Main Stage: Week 5,2024-07-03,29.80000000000001,14.0,-14.0,8.0
354512,Bind,Sin Prisa Gaming,SLT Seongnam,1,Bo3,Main Stage: Week 5,2024-07-03,30.400000000000006,17.0,-17.0,11.0
354513,Sunset,SUPERFECT Esports,VEC DAEJEON,0,Bo3,Main Stage: Week 5,2024-07-04,7.0,5.0,-5.0,-9.0
354513,Haven,SUPERFECT Esports,VEC DAEJEON,1,Bo3,Main Stage: Week 5,2024-07-04,70.20000000000002,27.0,-27.0,21.0
354513,Lotus,SUPERFECT Esports,VEC DAEJEON,0,Bo3,Main Stage: Week 5,2024-07-04,7.0,2.0,-3.0,-13.0
354514,Lotus,FEARX,Team IAM,0,Bo3,Main Stage: Week 5,2024-07-04,-24.599999999999994,-17.0,17.0,-11.0
354514,Ascent,FEARX,Team IAM,1,Bo3,Main Stage: Week 5,2024-07-04,57.39999999999998,23.0,-23.0,22.0
354514,Haven,FEARX,Team IAM,0,Bo3,Main Stage: Week 5,2024-07-04,-22.400000000000006,-13.0,13.0,-9.0
354515,Lotus,Cynical,Le Crapaud,1,Bo3,Final Qualifier: Week 1,2024-06-12,44.400000000000006,21.0,-21.0,2.0
354515,Split,Cynical,Le Crapaud,1,Bo3,Final Qualifier: Week 1,2024-06-12,45.400000000000006,20.0,-20.0,19.0
354516,Lotus,BOOM Esports,DIS Esports,1,Bo3,Final Qualifier: Week 1,2024-06-12,89.19999999999999,30.0,-30.0,12.0
354516,Ascent,BOOM Esports,DIS Esports,1,Bo3,Final Qualifier: Week 1,2024-06-12,58.400000000000006,24.0,-24.0,21.0
354517,Bind,ARF TEAM,Bigetron Arctic,1,Bo3,Final Qualifier: Week 1,2024-06-12,25.0,14.0,-13.0,6.0
354517,Sunset,ARF TEAM,Bigetron Arctic,0,Bo3,Final Qualifier: Week 1,2024-06-12,-21.400000000000006,-12.0,12.0,-15.0
354517,Breeze,ARF TEAM,Bigetron Arctic,0,Bo3,Final Qualifier: Week 1,2024-06-12,6.599999999999994,2.0,-2.0,17.0
354518,Sunset,ARF TEAM,Le Crapaud,1,Bo3,Final Qualifier: Week 1,2024-06-13,-9.400000000000006,-7.0,7.0,-7.0
354518,Lotus,ARF TEAM,Le Crapaud,1,Bo3,Final Qualifier: Week 1,2024-06-13,44.400000000000006,19.0,-19.0,-7.0
354519,Sunset,DIS Esports,THE HERO DETA,0,Bo3,Final Qualifier: Week 1,2024-06-13,-29.599999999999994,-17.0,17.0,-12.0
354519,Lotus,DIS Esports,THE HERO DETA,0,Bo3,Final Qualifier: Week 1,2024-06-13,-49.400000000000006,-20.0,20.0,-18.0
35452,Haven,The Mafia,Knights,1,Bo3,Playoffs: Consolation Final,2021-08-31,-9.0,-3.0,3.0,-2.0
35452,Breeze,The Mafia,Knights,1,Bo3,Playoffs: Consolation Final,2021-08-31,29.0,16.0,-16.0,9.0
354520,Lotus,Alter Ego,Cynical,1,Bo3,Final Qualifier: Week 1,2024-06-13,11.800000000000011,8.0,-8.0,2.0
354520,Sunset,Alter Ego,Cynical,1,Bo3,Final Qualifier: Week 1,2024-06-13,89.6,33.0,-33.0,9.0
354521,Ascent,BOOM Esports,Bigetron Arctic,1,Bo3,Final Qualifier: Week 1,2024-06-14,48.599999999999994,21.0,-21.0,31.0
354521,Bind,BOOM Esports,Bigetron Arctic,1,Bo3,Final Qualifier: Week 1,2024-06-14,30.400000000000006,12.0,-12.0,24.0
354522,Icebox,Alter Ego,THE HERO DETA,0,Bo3,Final Qualifier: Week 1,2024-06-14,-34.400000000000006,-18.0,18.0,-6.0
354522,Sunset,Alter Ego,THE HERO DETA,1,Bo3,Final Qualifier: Week 1,2024-06-14,128.40000000000003,40.0,-39.0,25.0
354522,Lotus,Alter Ego,THE HERO DETA,1,Bo3,Final Qualifier: Week 1,2024-06-14,43.0,17.0,-17.0,6.0
354523,Ascent,THE HERO DETA,Le Crapaud,1,Bo3,Final Qualifier: Week 2,2024-06-19,38.0,21.0,-21.0,5.0
354523,Split,THE HERO DETA,Le Crapaud,1,Bo3,Final Qualifier: Week 2,2024-06-19,68.80000000000001,28.0,-28.0,-1.0
354524,Icebox,Alter Ego,ARF TEAM,0,Bo3,Final Qualifier: Week 2,2024-06-19,-104.79999999999998,-34.0,34.0,-31.0
354524,Split,Alter Ego,ARF TEAM,0,Bo3,Final Qualifier: Week 2,2024-06-19,-39.19999999999999,-16.0,16.0,-14.0
354525,Ascent,Cynical,Bigetron Arctic,0,Bo3,Final Qualifier: Week 2,2024-06-19,-80.19999999999999,-30.0,31.0,-11.0
354525,Lotus,Cynical,Bigetron Arctic,0,Bo3,Final Qualifier: Week 2,2024-06-19,-0.799999999999983,-1.0,1.0,10.0
354526,Lotus,Cynical,THE HERO DETA,0,Bo3,Final Qualifier: Week 2,2024-06-20,-58.599999999999994,-24.0,24.0,-6.0
354526,Icebox,Cynical,THE HERO DETA,0,Bo3,Final Qualifier: Week 2,2024-06-20,-39.0,-17.0,17.0,-13.0
354527,Sunset,BOOM Esports,Le Crapaud,1,Bo3,Final Qualifier: Week 2,2024-06-20,43.80000000000001,20.0,-20.0,21.0
354527,Ascent,BOOM Esports,Le Crapaud,1,Bo3,Final Qualifier: Week 2,2024-06-20,32.400000000000006,15.0,-15.0,15.0
354528,Ascent,DIS Esports,Bigetron Arctic,0,Bo3,Final Qualifier: Week 2,2024-06-20,-48.400000000000006,-21.0,21.0,-10.0
354528,Lotus,DIS Esports,Bigetron Arctic,0,Bo3,Final Qualifier: Week 2,2024-06-20,-65.20000000000002,-25.0,25.0,-13.0
354529,Split,DIS Esports,Cynical,0,Bo3,Final Qualifier: Week 2,2024-06-21,-22.600000000000023,-13.0,13.0,-7.0
354529,Icebox,DIS Esports,Cynical,1,Bo3,Final Qualifier: Week 2,2024-06-21,18.19999999999999,10.0,-10.0,1.0
354529,Lotus,DIS Esports,Cynical,0,Bo3,Final Qualifier: Week 2,2024-06-21,-26.80000000000001,-11.0,11.0,-6.0
35453,Icebox,Complexity,Squirtle Squad,0,Bo3,Playoffs: Grand Final,2021-08-31,-23.599999999999994,-10.0,10.0,3.0
35453,Ascent,Complexity,Squirtle Squad,0,Bo3,Playoffs: Grand Final,2021-08-31,12.199999999999989,3.0,-3.0,16.0
354530,Split,BOOM Esports,THE HERO DETA,1,Bo3,Final Qualifier: Week 2,2024-06-21,44.60000000000002,16.0,-16.0,1.0
354530,Ascent,BOOM Esports,THE HERO DETA,1,Bo3,Final Qualifier: Week 2,2024-06-21,37.19999999999999,14.0,-14.0,17.0
354531,Ascent,THE HERO DETA,Bigetron Arctic,1,Bo3,Final Qualifier: Week 3,2024-06-27,-1.5999999999999943,0.0,0.0,-2.0
354531,Lotus,THE HERO DETA,Bigetron Arctic,0,Bo3,Final Qualifier: Week 3,2024-06-27,7.399999999999977,-5.0,5.0,5.0
354531,Sunset,THE HERO DETA,Bigetron Arctic,1,Bo3,Final Qualifier: Week 3,2024-06-27,55.19999999999999,26.0,-26.0,3.0
354532,Breeze,DIS Esports,ARF TEAM,0,Bo3,Final Qualifier: Week 3,2024-06-27,-31.599999999999994,-16.0,16.0,-4.0
354532,Bind,DIS Esports,ARF TEAM,0,Bo3,Final Qualifier: Week 3,2024-06-27,-105.4,-36.0,36.0,-32.0
354533,Ascent,Le Crapaud,Bigetron Arctic,1,Bo3,Final Qualifier: Week 3,2024-06-28,-4.599999999999994,2.0,-2.0,-7.0
354533,Split,Le Crapaud,Bigetron Arctic,1,Bo3,Final Qualifier: Week 3,2024-06-28,25.599999999999994,15.0,-15.0,10.0
354534,Icebox,Alter Ego,DIS Esports,1,Bo3,Final Qualifier: Week 3,2024-06-28,41.79999999999998,24.0,-24.0,7.0
354534,Sunset,Alter Ego,DIS Esports,1,Bo3,Final Qualifier: Week 3,2024-06-28,77.19999999999999,30.0,-30.0,12.0
354536,Sunset,ARF TEAM,THE HERO DETA,1,Bo3,Final Qualifier: Week 4,2024-07-03,20.799999999999983,8.0,-8.0,11.0
354536,Breeze,ARF TEAM,THE HERO DETA,0,Bo3,Final Qualifier: Week 4,2024-07-03,-15.599999999999994,-7.0,7.0,-4.0
354536,Icebox,ARF TEAM,THE HERO DETA,1,Bo3,Final Qualifier: Week 4,2024-07-03,20.0,11.0,-11.0,-1.0
354537,Split,Alter Ego,Le Crapaud,1,Bo3,Final Qualifier: Week 4,2024-07-03,58.79999999999998,24.0,-24.0,1.0
354537,Ascent,Alter Ego,Le Crapaud,1,Bo3,Final Qualifier: Week 4,2024-07-03,7.400000000000006,7.0,-7.0,1.0
354538,Split,ARF TEAM,Cynical,1,Bo3,Final Qualifier: Week 4,2024-07-04,70.19999999999999,26.0,-26.0,9.0
354538,Icebox,ARF TEAM,Cynical,1,Bo3,Final Qualifier: Week 4,2024-07-04,42.60000000000002,16.0,-15.0,2.0
354539,Lotus,BOOM Esports,Alter Ego,1,Bo3,Final Qualifier: Week 4,2024-07-04,59.79999999999998,25.0,-25.0,16.0
354540,Lotus,DIS Esports,Le Crapaud,0,Bo3,Final Qualifier: Week 5,2024-07-10,-10.400000000000006,-8.0,8.0,-15.0
354540,Ascent,DIS Esports,Le Crapaud,1,Bo3,Final Qualifier: Week 5,2024-07-10,22.400000000000006,12.0,-12.0,-4.0
354540,Breeze,DIS Esports,Le Crapaud,1,Bo3,Final Qualifier: Week 5,2024-07-10,12.0,5.0,-5.0,-2.0
354541,Lotus,BOOM Esports,Cynical,1,Bo3,Final Qualifier: Week 5,2024-07-10,96.0,41.0,-41.0,18.0
354541,Ascent,BOOM Esports,Cynical,1,Bo3,Final Qualifier: Week 5,2024-07-10,16.200000000000017,12.0,-12.0,6.0
354542,Bind,Alter Ego,Bigetron Arctic,0,Bo3,Final Qualifier: Week 5,2024-07-11,-38.599999999999994,-19.0,19.0,-16.0
354542,Sunset,Alter Ego,Bigetron Arctic,0,Bo3,Final Qualifier: Week 5,2024-07-11,-16.0,-8.0,8.0,-10.0
354543,Icebox,BOOM Esports,ARF TEAM,1,Bo3,Final Qualifier: Week 5,2024-07-11,-3.4000000000000057,-4.0,5.0,-6.0
354543,Bind,BOOM Esports,ARF TEAM,1,Bo3,Final Qualifier: Week 5,2024-07-11,76.4,32.0,-32.0,12.0
354545,Icebox,Bigetron Arctic,Alter Ego,0,Bo3,Main Event: Upper Round 1,2024-07-24,-49.79999999999998,-23.0,23.0,3.0
354545,Sunset,Bigetron Arctic,Alter Ego,0,Bo3,Main Event: Upper Round 1,2024-07-24,-79.80000000000001,-35.0,35.0,-3.0
354546,Haven,THE HERO DETA,Cynical,0,Bo3,Main Event: Upper Round 1,2024-07-24,-48.20000000000002,-24.0,24.0,-3.0
354546,Abyss,THE HERO DETA,Cynical,1,Bo3,Main Event: Upper Round 1,2024-07-24,-3.5999999999999943,-2.0,2.0,-2.0
354546,Sunset,THE HERO DETA,Cynical,1,Bo3,Main Event: Upper Round 1,2024-07-24,62.599999999999994,24.0,-24.0,1.0
354547,Ascent,BOOM Esports,Alter Ego,1,Bo3,Main Event: Upper Semifinals,2024-07-24,31.799999999999983,15.0,-15.0,13.0
354547,Bind,BOOM Esports,Alter Ego,0,Bo3,Main Event: Upper Semifinals,2024-07-24,-60.80000000000001,-24.0,24.0,-22.0
354547,Abyss,BOOM Esports,Alter Ego,0,Bo3,Main Event: Upper Semifinals,2024-07-24,3.5999999999999943,-5.0,5.0,-14.0
354548,Sunset,ARF TEAM,THE HERO DETA,1,Bo3,Main Event: Upper Semifinals,2024-07-25,51.80000000000001,20.0,-20.0,-5.0
354548,Bind,ARF TEAM,THE HERO DETA,1,Bo3,Main Event: Upper Semifinals,2024-07-25,58.0,27.0,-27.0,21.0
354549,Sunset,Alter Ego,ARF TEAM,1,Bo3,Main Event: Upper Final,2024-07-26,26.0,17.0,-17.0,2.0
354549,Bind,Alter Ego,ARF TEAM,1,Bo3,Main Event: Upper Final,2024-07-26,30.600000000000023,16.0,-16.0,0.0
354550,Haven,Alter Ego,BOOM Esports,1,Bo5,Main Event: Grand Final,2024-07-28,26.599999999999994,17.0,-17.0,-10.0
354550,Ascent,Alter Ego,BOOM Esports,0,Bo5,Main Event: Grand Final,2024-07-28,-38.599999999999994,-19.0,19.0,-17.0
354550,Sunset,Alter Ego,BOOM Esports,1,Bo5,Main Event: Grand Final,2024-07-28,-16.19999999999999,-8.0,8.0,-16.0
354550,Abyss,Alter Ego,BOOM Esports,0,Bo5,Main Event: Grand Final,2024-07-28,-1.0,2.0,-2.0,-6.0
354550,Bind,Alter Ego,BOOM Esports,0,Bo5,Main Event: Grand Final,2024-07-28,-70.79999999999998,-30.0,29.0,-16.0
354551,Sunset,THE HERO DETA,Bigetron Arctic,0,Bo3,Main Event: Lower Round 1,2024-07-25,-41.599999999999994,-21.0,21.0,-4.0
354551,Ascent,THE HERO DETA,Bigetron Arctic,0,Bo3,Main Event: Lower Round 1,2024-07-25,-49.79999999999998,-22.0,22.0,2.0
354552,Lotus,BOOM Esports,Cynical,1,Bo3,Main Event: Lower Round 1,2024-07-25,96.19999999999999,36.0,-36.0,23.0
354552,Ascent,BOOM Esports,Cynical,1,Bo3,Main Event: Lower Round 1,2024-07-25,28.19999999999999,10.0,-10.0,13.0
